player_id,player_tag,tournament_id,tournament_name,tournament_slug,tournament_date,placement,event_name,total_entrants
2359922,Booju,737156,Pace Smash Weekly Fall 2024 #8,tournament/pace-smash-weekly-fall-2024-8,2024-12-07,9,Ultimate Singles,19
2359922,Booju,726790,The MDVA Ultimate Winter 2024 Arcadian- The Last Hurrah,tournament/the-mdva-ultimate-winter-2024-arcadian-the-last-hurrah,2024-12-21,17,Arcadian Doubles!,23
2359922,Booju,773076,Pace Smash Weekly Spring 2025 #4,tournament/pace-smash-weekly-spring-2025-4,2025-04-12,13,Ultimate Singles,23
2359922,Booju,778963,Pace Smash Weekly Spring 2025 #5 - FINAL WEEKLY!,tournament/pace-smash-weekly-spring-2025-5-final-weekly,2025-04-19,13,Ultimate Singles,46
2359922,Booju,775244,Pace & SJU Present: Waypoint but BIGGER,tournament/pace-sju-present-waypoint-but-bigger,2025-04-26,17,Singles,69
2359922,Booju,795103,Waypoint Warriors 223,tournament/waypoint-warriors-223,2025-06-04,34,Smash Ultimate Singles,67
2359922,Booju,797300,Waypoint Warriors 224,tournament/waypoint-warriors-224,2025-06-11,17,Smash Ultimate Singles,48
2359922,Booju,777707,Supernova 2025,tournament/supernova-2025,2025-08-07,0,Unknown,0
2359922,Booju,771017,Supernova Pre-local 2025 at The Outer Limits!,tournament/supernova-pre-local-2025-at-the-outer-limits,2025-08-07,17,Squad Strike,25
2359922,Booju,827007,Waypoint Warriors 234,tournament/waypoint-warriors-234,2025-09-10,13,Smash Ultimate Singles,30
2359922,Booju,832247,Pace Esports Club Presents: The Smash Society!,tournament/pace-esports-club-presents-the-smash-society,2025-09-27,2,Ultimate Singles,9
2359922,Booju,837723,Pace Esports Club Presents: The Smash Society! 2,tournament/pace-esports-club-presents-the-smash-society-2,2025-10-11,2,Ultimate Singles,13
2359922,Booju,841843,Pace Esports Club Presents: The Smash Society! 3,tournament/pace-esports-club-presents-the-smash-society-3,2025-10-25,1,Ultimate Singles,8
2359922,Booju,848440,Pace Esports Club Presents: The Smash Society! 4,tournament/pace-esports-club-presents-the-smash-society-4,2025-11-08,2,Ultimate Singles,11
4780618,Dan_Zz 0_0,750278,Collision 2025,tournament/collision-2025-8,2025-08-22,0,Unknown,0
4780618,Dan_Zz 0_0,843869,Highland Masters 100,tournament/highland-masters-100,2025-11-07,33,Ultimate Singles ($150 POT BONUS!),85
4780618,Dan_Zz 0_0,846387,TGC WANTED #34,tournament/tgc-wanted-34,2025-11-08,5,Smash Ult Double Elim,28
4780618,Dan_Zz 0_0,842918,No Fundies 1: Extra Life,tournament/no-fundies-1-extra-life,2025-11-09,5,Ultimate Doubles,21
4780618,Dan_Zz 0_0,843470,NEW WAVE @ NXT Legaci Gaming,tournament/new-wave-nxt-legaci-gaming,2025-11-16,5,Smash Ultimate,16
4780618,Dan_Zz 0_0,852065,TALK SMACK GET BODIED #212,tournament/talk-smack-get-bodied-212,2025-11-17,13,Ultimate Singles,36
4780618,Dan_Zz 0_0,853250,Fate's Domain: Revival #54,tournament/fate-s-domain-revival-54,2025-11-19,1,Ultimate Singles,41
3416651,Dreamflasher,733119,Scarlet Tempest Smash Presents: The Thanksgiving Throwdown,tournament/scarlet-tempest-smash-presents-the-thanksgiving-throwdown,2024-11-23,3,Ultimate Singles,7
3416651,Dreamflasher,735541,Game Night at Dave and Busters #35 $50 KING VENIA BOUNTY,tournament/game-night-at-dave-and-busters-35-50-king-venia,2024-12-05,13,Ultimate Singles,26
3416651,Dreamflasher,734629,Bug's Bash 12,tournament/bug-s-bash-12,2024-12-06,5,Bugs Bash Singles,13
3416651,Dreamflasher,735135,Scarlet Tempest Smash Presents: The Winter Royale 2024,tournament/scarlet-tempest-smash-presents-the-winter-royale-2024,2024-12-07,9,Ultimate Singles,24
3416651,Dreamflasher,744547,12G Century Series: EXODUS,tournament/12g-century-series-exodus,2025-01-13,0,Unknown,0
3416651,Dreamflasher,754779,Pace Smash Weekly Spring 2025 #1,tournament/pace-smash-weekly-spring-2025-1,2025-02-08,17,Ultimate Singles,26
3416651,Dreamflasher,759361,Sunset Radio #7,tournament/sunset-radio-7,2025-02-19,9,Ultimate Singles,18
3416651,Dreamflasher,738402,Waypoint Warriors Returns,tournament/waypoint-warriors-returns,2025-03-12,33,Smash Ultimate Singles,66
3416651,Dreamflasher,764641,CAKE Boxing Day Smash Tournament,tournament/cake-boxing-day-smash-tournament,2025-03-16,3,Cake Boxing Day Smash Tournament!,11
3416651,Dreamflasher,768653,Waypoint Warriors 213,tournament/waypoint-warriors-213-1,2025-03-19,33,Smash Ultimate Singles,57
3416651,Dreamflasher,768702,Sunset Radio #11,tournament/sunset-radio-11,2025-03-21,3,Ultimate Singles,14
3416651,Dreamflasher,770566,St. John's Smash Weekly Spring 2025 #2,tournament/st-john-s-smash-weekly-spring-2025-2,2025-03-22,5,Ultimate Singles,15
3416651,Dreamflasher,764334,Locked Ink 3,tournament/locked-ink-3,2025-03-26,25,Ultimate Singles,42
3416651,Dreamflasher,776268,Waypoint Warriors: Dany Vs Tristate,tournament/waypoint-warriors-dany-vs-tristate,2025-04-09,33,Smash Ultimate Singles,65
3416651,Dreamflasher,777822,Waypoint Warriors 216,tournament/waypoint-warriors-216,2025-04-16,33,Smash Ultimate Singles,57
3416651,Dreamflasher,778963,Pace Smash Weekly Spring 2025 #5 - FINAL WEEKLY!,tournament/pace-smash-weekly-spring-2025-5-final-weekly,2025-04-19,33,Ultimate Singles,46
3416651,Dreamflasher,775244,Pace & SJU Present: Waypoint but BIGGER,tournament/pace-sju-present-waypoint-but-bigger,2025-04-26,5,Doubles,9
3416651,Dreamflasher,785001,Smash Island is BACK @ The Elks (Again Again),tournament/smash-island-is-back-the-elks-again-again,2025-05-04,2,UItimate Singles,10
3416651,Dreamflasher,788525,Game Night at Dave and Busters #54,tournament/game-night-at-dave-and-busters-54,2025-05-15,7,Ultimate Singles,29
3416651,Dreamflasher,792134,Waypoint Warriors 222,tournament/waypoint-warriors-222,2025-05-28,33,Smash Ultimate Singles,53
3416651,Dreamflasher,793355,Game Night at Dave and Busters #56,tournament/game-night-at-dave-and-busters-56-1,2025-05-29,4,Ultimate Singles,23
3416651,Dreamflasher,795103,Waypoint Warriors 223,tournament/waypoint-warriors-223,2025-06-04,17,Smash Ultimate Singles,67
3416651,Dreamflasher,797300,Waypoint Warriors 224,tournament/waypoint-warriors-224,2025-06-11,33,Smash Ultimate Singles,48
3416651,Dreamflasher,798442,Game Night at Dave and Busters #58,tournament/game-night-at-dave-and-busters-58,2025-06-12,5,Ultimate Singles,25
3416651,Dreamflasher,800761,Game Night at Dave and Busters #59,tournament/game-night-at-dave-and-busters-59,2025-06-26,5,Ultimate Singles,33
3416651,Dreamflasher,801416,Waypoint Warriors 226,tournament/waypoint-warriors-226,2025-07-02,25,Smash Ultimate Singles,56
3416651,Dreamflasher,804183,Game Night at Dave and Busters #60 $100 Bounty on Top 8,tournament/game-night-at-dave-and-busters-60-100-bounty-on,2025-07-03,7,Ultimate Singles,47
3416651,Dreamflasher,806277,Game Night at Dave and Busters #61 $75 prize pool SSBU!!,tournament/game-night-at-dave-and-busters-61-75-prize-pool,2025-07-09,17,Ultimate Singles,44
3416651,Dreamflasher,805830,Waypoint Warriors 227,tournament/waypoint-warriors-227,2025-07-09,49,Smash Ultimate Singles,62
3416651,Dreamflasher,812486,Wex Midvitational 2025,tournament/wex-midvitational-2025,2025-07-26,7,Ultimate Singles,14
3416651,Dreamflasher,812694,VS Smack Down Finale,tournament/vs-smack-down-finale,2025-08-02,17,Ultimate Singles,48
3416651,Dreamflasher,814251,Waypoint Warriors 230,tournament/waypoint-warriors-230,2025-08-06,25,Smash Ultimate Singles,62
3416651,Dreamflasher,815313,LOCKED INK 5,tournament/locked-ink-5-1,2025-08-13,9,Ultimate Singles,24
3416651,Dreamflasher,819353,Waypoint Warriors 231,tournament/waypoint-warriors-231,2025-08-20,17,Smash Ultimate Singles,50
3416651,Dreamflasher,822337,Waypoint Warriors 232,tournament/waypoint-warriors-232-1,2025-08-27,33,Smash Ultimate Singles,41
3416651,Dreamflasher,821043,Game Night at Dave and Busters #63 $75 prize pool SSBU!!,tournament/game-night-at-dave-and-busters-63-75-prize-pool-ssbu,2025-08-28,7,Ultimate Singles,47
3416651,Dreamflasher,827007,Waypoint Warriors 234,tournament/waypoint-warriors-234,2025-09-10,13,Smash Ultimate Singles,30
3416651,Dreamflasher,826650,Game Night at Dave and Busters #65 $50 prize pool SSBU!!,tournament/game-night-at-dave-and-busters-65-50-prize-pool-ssbu,2025-09-11,13,Ultimate Singles,32
3416651,Dreamflasher,827076,TGC WANTED #27,tournament/tgc-wanted-27,2025-09-13,9,Smash Ult Double Elim,33
3416651,Dreamflasher,829318,TGC WANTED #28,tournament/tgc-wanted-28,2025-09-20,2,Smash Ult Double Elim,25
3416651,Dreamflasher,830760,BrookLAN Brawls #1000,tournament/brooklan-brawls-1000,2025-09-22,0,Unknown,0
3416651,Dreamflasher,833907,Waypoint Warriors 236,tournament/waypoint-warriors-236,2025-10-01,17,Smash Ultimate Singles,29
3416651,Dreamflasher,834938,Ultimate Rare #40,tournament/ultimate-rare-40,2025-10-02,5,Ultimate Singles,11
3416651,Dreamflasher,833217,TGC WANTED #30,tournament/tgc-wanted-30,2025-10-04,4,Smash Ult Double Elim,21
3416651,Dreamflasher,837566,Waypoint Warriors 237,tournament/waypoint-warriors-237,2025-10-08,25,Smash Ultimate Singles,33
3416651,Dreamflasher,837727,TGC WANTED #31,tournament/tgc-wanted-31,2025-10-11,7,Smash Ult Double Elim,34
3416651,Dreamflasher,832950,Wolfie Wars Monthly 15,tournament/wolfie-wars-monthly-15,2025-10-12,25,Ultimate Singles,26
3416651,Dreamflasher,826613,Fusion+ #1 - The Fusion Supermajor,tournament/fusion-1-the-fusion-supermajor,2025-10-12,0,Unknown,0
3416651,Dreamflasher,841214,TGC WANTED #32,tournament/tgc-wanted-32,2025-10-18,13,Smash Ult Double Elim,37
3416651,Dreamflasher,845004,Ultimate Rare #44 The White Mamba,tournament/ultimate-rare-44-the-white-mamba,2025-10-30,5,Ultimate Singles,15
3416651,Dreamflasher,847631,Waypoint Warriors 240,tournament/waypoint-warriors-240,2025-11-05,9,Smash Ultimate Singles,39
3416651,Dreamflasher,847664,Game Night at Dave and Busters #72 $50 prize pool SSBU,tournament/game-night-at-dave-and-busters-72-50-prize-pool-ssbu,2025-11-06,9,Ultimate Singles,26
3416651,Dreamflasher,846387,TGC WANTED #34,tournament/tgc-wanted-34,2025-11-08,4,Smash Ult Double Elim,28
3416651,Dreamflasher,850933,Ultimate Rare #46 Fellas in Paras,tournament/ultimate-rare-46-fellas-in-paras,2025-11-13,9,Ultimate Singles,15
3416651,Dreamflasher,851034,TGC WANTED #35,tournament/tgc-wanted-35,2025-11-15,2,Smash Ult Double Elim,29
3416651,Dreamflasher,851441,Encore Arcadian Monthly Edition ft $250 pot bonus,tournament/encore-arcadian-monthly-edition-ft-250-pot-bonus-1,2025-11-16,13,Encore Smash Ultimate Singles,48
3416651,Dreamflasher,847632,UD Warriors,tournament/ud-warriors,2025-11-19,33,Smash Ultimate Singles,65
185802,EJJ,695079,Luminosity Makes BIG Moves 2025,tournament/luminosity-makes-big-moves-2025,2025-01-03,0,Unknown,0
185802,EJJ,746218,($5) Limit Beasts Training Grounds 76 - Season 7 Start,tournament/5-limit-beasts-training-grounds-76-season-7-start,2025-01-10,2,Ultimate Singles (Thursday),65
185802,EJJ,744547,12G Century Series: EXODUS,tournament/12g-century-series-exodus,2025-01-13,9,EXODUS - Ultimate Singles,141
185802,EJJ,747646,Smash Island is BACK (again),tournament/smash-island-is-back-again,2025-01-19,2,UItimate Singles,17
185802,EJJ,752085,TGC WANTED #14,tournament/tgc-wanted-14,2025-02-01,1,Super Smash Bros. Ultimate: Singles,29
185802,EJJ,746325,New England Collegiate Smash Championship,tournament/new-england-collegiate-smash-championship,2025-02-02,1,Ultimate Collegiate Championship,35
185802,EJJ,754779,Pace Smash Weekly Spring 2025 #1,tournament/pace-smash-weekly-spring-2025-1,2025-02-08,1,Ultimate Singles,26
185802,EJJ,757784,Scarlet Tempest Smash Presents: The Homecoming Monthly,tournament/scarlet-tempest-smash-presents-the-homecoming-monthly,2025-02-22,2,Ultimate Singles,20
185802,EJJ,751893,The Roundtable 3,tournament/the-roundtable-3,2025-02-23,0,Unknown,0
185802,EJJ,765962,Encore Smash #289 ft $100 Pot Bonus,tournament/encore-smash-289-ft-100-pot-bonus,2025-03-12,33,Encore Smash Ultimate Singles,96
185802,EJJ,738402,Waypoint Warriors Returns,tournament/waypoint-warriors-returns,2025-03-12,17,Smash Ultimate Singles,66
185802,EJJ,748635,CT GamerCon 2025 Game Underground Tournaments,tournament/ct-gamercon-2025-game-underground-tournaments,2025-03-15,0,Unknown,0
185802,EJJ,748929,CT Gamercon Casual Esports 2025,tournament/ct-gamercon-casual-esports-2025,2025-03-16,1,Ultimate Singles - Sunday @ 3 pm,49
185802,EJJ,770566,St. John's Smash Weekly Spring 2025 #2,tournament/st-john-s-smash-weekly-spring-2025-2,2025-03-22,3,Ultimate Singles,15
185802,EJJ,764334,Locked Ink 3,tournament/locked-ink-3,2025-03-26,9,Ultimate Singles,42
185802,EJJ,778963,Pace Smash Weekly Spring 2025 #5 - FINAL WEEKLY!,tournament/pace-smash-weekly-spring-2025-5-final-weekly,2025-04-19,3,Ultimate Singles,46
185802,EJJ,775244,Pace & SJU Present: Waypoint but BIGGER,tournament/pace-sju-present-waypoint-but-bigger,2025-04-26,7,Doubles,9
185802,EJJ,775828,SJU Spring Fling 2025: The Finale,tournament/sju-spring-fling-2025-the-finale,2025-04-26,1,Ultimate Singles,36
185802,EJJ,785955,Waypoint Warriors 219,tournament/waypoint-warriors-219,2025-05-07,9,Smash Ultimate Singles,49
185802,EJJ,798622,Waypoint Warriors 225,tournament/waypoint-warriors-225,2025-06-18,3,Smash Ultimate Singles,48
185802,EJJ,805830,Waypoint Warriors 227,tournament/waypoint-warriors-227,2025-07-09,0,Unknown,0
185802,EJJ,806875,Locked Ink 4,tournament/locked-ink-4,2025-07-16,33,Ultimate Singles,36
185802,EJJ,812214,Waypoint Warriors 229,tournament/waypoint-warriors-229,2025-07-30,4,Smash Ultimate Singles,41
185802,EJJ,812231,The Movitational,tournament/the-movitational,2025-08-02,4,Movitational Day 1,7
185802,EJJ,777707,Supernova 2025,tournament/supernova-2025,2025-08-07,0,Unknown,0
185802,EJJ,816232,Fusion #262,tournament/fusion-262,2025-08-12,5,Ultimate Singles,47
185802,EJJ,818155,Fusion #263 - The Collision Prelocal,tournament/fusion-263-the-collision-prelocal,2025-08-19,33,Ultimate Singles - $100 Pot Bonus!,101
185802,EJJ,819556,Encore Smash #310 Collision Prelocal ft $100 pot bonus,tournament/encore-smash-310-collision-prelocal-ft-100-pot-bonus,2025-08-20,4,Encore Smash Ultimate Singles,48
185802,EJJ,818491,Center Stage #100 $250+ Pot Bonus,tournament/center-stage-100-250-pot-bonus,2025-08-27,9,Ultimate Singles,62
185802,EJJ,808949,Hype Waves 100,tournament/hype-waves-100,2025-08-31,0,Unknown,0
185802,EJJ,824272,Waypoint Warriors 233,tournament/waypoint-warriors-233,2025-09-03,13,Smash Ultimate Singles,39
185802,EJJ,744261,Riptide 2025,tournament/riptide-2025-4,2025-09-05,0,Unknown,0
185802,EJJ,762337,Bairs 500 - $500 Pot Bonus,tournament/bairs-500-500-pot-bonus,2025-09-13,17,SSBU - 1v1,137
185802,EJJ,830901,Gotham City Smash Thursday 9-18-25,tournament/gotham-city-smash-thursday-9-18-25,2025-09-19,7,Gotham Smash Ultimate Thursday,33
185802,EJJ,783515,King of the Ville 2025,tournament/king-of-the-ville-2025-1,2025-09-20,0,Unknown,0
185802,EJJ,830760,BrookLAN Brawls #1000,tournament/brooklan-brawls-1000,2025-09-22,17,BrookLAN Brawls #1000 - Smash Ultimate Singles,98
185802,EJJ,831024,Fusion #267,tournament/fusion-267,2025-09-23,9,Ultimate Singles,33
185802,EJJ,833466,Gotham City Smash Thursday 9-25-25,tournament/gotham-city-smash-thursday-9-25-25-1,2025-09-26,9,Gotham Smash Ultimate Thursday,16
185802,EJJ,832296,Adventure B-Airs #502,tournament/adventure-b-airs-502,2025-09-27,5,SSBU - 1v1,39
185802,EJJ,818890,The Roundtable 6,tournament/the-roundtable-6,2025-09-28,7,Ultimate Singles,108
185802,EJJ,832827,Shield Breaker #24,tournament/shield-breaker-24-2,2025-09-29,3,Smash Ultimate Singles,24
185802,EJJ,841214,TGC WANTED #32,tournament/tgc-wanted-32,2025-10-18,25,Smash Ult Double Elim,37
185802,EJJ,743606,The Swish Series - By Dream On,tournament/the-swish-series-by-dream-on,2025-10-23,0,Unknown,0
185802,EJJ,675529,No Budget Smash,tournament/no-budget-smash,2025-10-26,0,Unknown,0
185802,EJJ,843263,The Cashbox #1,tournament/the-cashbox-1,2025-10-30,0,Unknown,0
3165270,Faabz,753404,GWeekly 85,tournament/gweekly-85,2025-02-02,25,Ultimate Singles 1v1,32
3165270,Faabz,831943,GWeekly 99,tournament/gweekly-99,2025-09-28,13,Ultimate Singles 1v1,37
850212,Himalaya,765962,Encore Smash #289 ft $100 Pot Bonus,tournament/encore-smash-289-ft-100-pot-bonus,2025-03-12,49,Encore Smash Ultimate Singles,96
850212,Himalaya,767773,C2GS Smash Ultimate Spring Offline 6 2025,tournament/c2gs-smash-ultimate-spring-offline-6-2025,2025-03-14,3,Smash Ultimate Bracket,13
850212,Himalaya,768653,Waypoint Warriors 213,tournament/waypoint-warriors-213-1,2025-03-19,17,Smash Ultimate Singles,57
850212,Himalaya,766582,Encore Smash Monthly #43 - $250 Pot Bonus,tournament/encore-smash-monthly-43-250-pot-bonus,2025-03-22,33,Ultimate Singles Bracket,59
850212,Himalaya,772274,Transcendence #37,tournament/transcendence-37,2025-03-28,5,Ultimate Singles,27
850212,Himalaya,772974,Maroon Mixups #42 - RCNJ Biweekly,tournament/maroon-mixups-42-rcnj-biweekly,2025-03-29,1,Ultimate Singles,24
850212,Himalaya,772950,Fusion #246 - April Fools Edition,tournament/fusion-246-april-fools-edition,2025-04-01,25,Ultimate Singles,43
850212,Himalaya,771069,Waypoint Warriors 214,tournament/waypoint-warriors-214,2025-04-02,17,Smash Ultimate Singles,52
850212,Himalaya,777258,Encore Smash #293,tournament/encore-smash-293,2025-04-09,9,Encore Smash Ultimate Singles,21
850212,Himalaya,776268,Waypoint Warriors: Dany Vs Tristate,tournament/waypoint-warriors-dany-vs-tristate,2025-04-09,17,Smash Ultimate Singles,65
850212,Himalaya,778029,Maroon Mixups #43 - RCNJ Biweekly,tournament/maroon-mixups-43-rcnj-biweekly,2025-04-12,2,Ultimate Singles,29
850212,Himalaya,775731,Undiscovered Turbo #11: Bobo's Birthday Bash!!! ($100 POT BONUS),tournament/undiscovered-turbo-11-bobo-s-birthday-bash-100-pot-bonus,2025-04-16,17,Ultimate Singles,51
850212,Himalaya,780041,C2GS Smash Ultimate Spring Offline 8 2025,tournament/c2gs-smash-ultimate-spring-offline-8-2025,2025-04-18,3,Smash Ultimate Bracket,14
850212,Himalaya,778963,Pace Smash Weekly Spring 2025 #5 - FINAL WEEKLY!,tournament/pace-smash-weekly-spring-2025-5-final-weekly,2025-04-19,17,Ultimate Singles,46
850212,Himalaya,781103,Waypoint Warriors 217,tournament/waypoint-warriors-217,2025-04-23,25,Smash Ultimate Singles,36
850212,Himalaya,781733,Transcendence #41,tournament/transcendence-41,2025-04-25,9,Ultimate Singles,28
850212,Himalaya,775244,Pace & SJU Present: Waypoint but BIGGER,tournament/pace-sju-present-waypoint-but-bigger,2025-04-26,7,Doubles,9
850212,Himalaya,783020,Maroon Mixups #44 - RCNJ Biweekly,tournament/maroon-mixups-44-rcnj-biweekly-1,2025-04-26,2,Ultimate Singles,23
850212,Himalaya,784265,TGC MOST WANTED: THE DOUBLE ELIMINATION CHAMBER,tournament/tgc-most-wanted-the-double-elimination-chamber,2025-05-03,7,Smash Ult Double Elim,35
850212,Himalaya,770043,Ram's Rampage,tournament/ram-s-rampage-2,2025-05-04,17,Ram's Rampage,64
850212,Himalaya,787429,Encore Smash #297,tournament/encore-smash-297,2025-05-07,17,Encore Smash Ultimate Singles,42
850212,Himalaya,776603,Do Good 2: A Charity Event,tournament/do-good-2-a-charity-event,2025-05-18,9,Singles,51
850212,Himalaya,787902,Waypoint Warriors 221,tournament/waypoint-warriors-221,2025-05-21,13,Smash Ultimate Singles,41
850212,Himalaya,793145,BrookLAN Brawls #115: A Smash Ultimate Weekly Series,tournament/brooklan-brawls-115-a-smash-ultimate-weekly-series,2025-05-26,9,BrookLAN Brawls #115 - Smash Ultimate Singles,25
850212,Himalaya,792134,Waypoint Warriors 222,tournament/waypoint-warriors-222,2025-05-28,17,Smash Ultimate Singles,53
850212,Himalaya,793094,VS Smack Down #5,tournament/vs-smack-down-5,2025-05-31,9,Ultimate Singles,27
850212,Himalaya,795103,Waypoint Warriors 223,tournament/waypoint-warriors-223,2025-06-04,17,Smash Ultimate Singles,67
850212,Himalaya,797300,Waypoint Warriors 224,tournament/waypoint-warriors-224,2025-06-11,17,Smash Ultimate Singles,48
850212,Himalaya,798622,Waypoint Warriors 225,tournament/waypoint-warriors-225,2025-06-18,13,Smash Ultimate Singles,48
850212,Himalaya,807057,Encore Smash #304,tournament/encore-smash-304,2025-07-09,17,Encore Smash Ultimate Singles,40
850212,Himalaya,804523,Transcendence #51,tournament/transcendence-51-1,2025-07-11,17,Ultimate Singles,46
850212,Himalaya,806875,Locked Ink 4,tournament/locked-ink-4,2025-07-16,13,Ultimate Singles,36
850212,Himalaya,810734,ContenderHV Smash #199,tournament/contenderhv-smash-199,2025-07-22,5,Ultimate Singles,14
